Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Sup. Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOBValueUSD,Total tax (ETB),Total tax (USD)
2017,12,1000 100,8109000,"Other fruit, fresh, nes",Saudi Arabia,,,265.00 ,200,"19,775.23",816.59,0,0
2017,10,1000 100,8093000,"Peaches, including nectarines, fresh",Djibouti,,,250.00 ,200,755.83,31.21,0,0
2017,12,1000 100,8071900,"Melons, fresh, (excl.watermelons)",Saudi Arabia,,,300.00 ,200,"13,350.47",551.29,0,0
2017,12,1000 100,7149000,"ROOTS AND TUBERS WITH HIGH STARCH CONTENT, FRESH/DRIED/CHILLED/FROZEN NES",United States,,,210.00 ,200,"10,982.96",453.52,0,0
2017,5,1000 100,7131000,"Dried peas, shelled",United States,,,204.00 ,200,"32,707.80",1350.62,0,0
2017,1,1000 100,7108000,"Vegetables, frozen, nes",Saudi Arabia,,,300.00 ,200,"54,353.17",2244.43,0,0
2017,12,1000 100,7082000,"Beans, fresh or chilled",Saudi Arabia,,,265.00 ,200,"17,028.67",703.17,0,0
2017,5,1000 100,7081000,"Peas, fresh or chilled",Djibouti,,,200.00 ,200,509.25,21.03,0,0
2017,11,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Canada,"117,800",UN,225.00 ,200,"128,639.95",5311.99,0,0
2017,2,1000 100,62046200,"WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF COTTON.",United States,148,UN,210.10 ,200.55,"147,691.21",6098.68,0,0
2017,7,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Japan,,,205.00 ,201,"256,869.79",10607.05,0,0
2017,12,1000 435,7032000,"Garlic, fresh or chilled",Sudan,,,207.00 ,201,"6,000.00",247.76,0,0
2017,11,3052 505,61071100,"--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED",Germany,"1,233",UN,230.96 ,201.78,"30,755.96",1270.02,0,0
2017,4,1000 101,30023000,#NAME?,Chad,"963,600",LTR,204.00 ,202,"911,645.75",37645.02,0,0
2017,8,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,Norway,,,244.00 ,202,"33,178.41",1370.05,0,0
2017,9,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,Australia,,,202.00 ,202,"6,009.02",248.13,0,0
2017,8,1000 100,7129090,#NAME?,Canada,,,238.10 ,202.4,"166,219.52",6863.78,0,0
2017,3,1071 100,6021000,UNROOTED CUTTINGS AND SLIPS,Kenya,"35,500",UN,264.00 ,203,"112,947.81",4664.01,0,0
2017,4,1000 100,2069000,"Frozen edible offal of sheep, goats, horses...",Bahrain,,,203.00 ,203,"7,004.99",289.26,0,0
2017,10,1000 100,71031000,#NAME?,United Arab Emirates,,,219.60 ,203.28,"763,750.24",31537.9,0,0
2017,11,3052 505,41071200,"LEATHER FURTHER PREPARED WHOLE HIDES AND SKINS GRAINS,SPLITS",China,,,205.51 ,203.61,"240,201.80",9918.77,0,0
2017,4,1000 100,73083000,"Doors, window-frames and thresholds for doors of iron or steel",South Sudan,,,204.00 ,204,"34,704.46",1433.07,0,0
2017,7,1000 100,64051000,#NAME?,France,170,2UN,221.00 ,204,"52,893.38",2184.15,0,0
2017,3,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,Sweden,,,265.00 ,204,"16,360.23",675.57,0,0
2017,12,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,Sweden,,,265.00 ,204,"19,598.65",809.3,0,0
2017,7,1071 100,6021000,UNROOTED CUTTINGS AND SLIPS,Norway,"52,600",UN,306.00 ,204,"70,444.08",2908.88,0,0
2017,8,1000 100,7119000,Other vegetables and  mixture of vegetables provisionally preserved,United Arab Emirates,,,300.00 ,204.8,"20,469.86",845.27,0,0
2017,2,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Netherlands,,,272.00 ,205,"27,943.84",1153.9,0,0
2017,6,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Saudi Arabia,,,215.00 ,205,"14,271.75",589.33,0,0
2017,12,1000 100,8101000,"Strawberries, fresh",Djibouti,,,220.00 ,205,"27,580.95",1138.91,0,0
2017,3,1071 100,6031100,#NAME?,Nigeria,,,234.00 ,205.92,"18,242.90",753.31,0,0
2017,4,1071 100,6031100,#NAME?,Nigeria,,,234.00 ,205.92,"18,307.81",755.99,0,0
2017,7,1000 100,6031100,#NAME?,Bahrain,,,234.00 ,205.92,"18,804.27",776.49,0,0
2017,9,1071 100,6031100,#NAME?,Djibouti,,,234.00 ,205.92,"18,789.45",775.88,0,0
2017,5,3052 505,61099000,#NAME?,United States,"1,140",UN,245.00 ,207,"17,131.32",707.41,0,0
2017,3,1071 100,6031900,#NAME?,Oman,,,236.00 ,207.68,"18,409.38",760.19,0,0
2017,5,1000 100,94036000,#NAME?,United States,16,UN,210.00 ,208,"18,541.68",765.65,0,0
2017,5,1000 100,38220000,DIAGNOSTIC/LAB.REAGENTS ON BACKING;PREP'D DIAGNOSTIC/LAB.REAGENTS EXC.CH30,Iraq,,,218.50 ,208,"68,117.49",2812.81,0,0
2017,5,1000 100,9022000,"Green tea,whether or not flavoured, nes",United States,,,275.00 ,208,"36,468.60",1505.92,0,0
2017,7,1000 100,8071100,"Watermelons, fresh",Djibouti,,,220.00 ,208,"7,845.15",323.95,0,0
2017,10,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,United States,"95,000",UN,265.00 ,208,"108,078.46",4462.94,0,0
2017,4,1000 100,42022190,#NAME?,United States,700,UN,229.46 ,208.46,"380,722.77",15721.37,0,0
2017,1,1000 100,7129090,#NAME?,China,,,245.50 ,208.68,"165,669.56",6841.07,0,0
2017,2,1000 100,7129090,#NAME?,Indonesia,,,245.60 ,208.77,"166,337.96",6868.67,0,0
2017,5,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Norway,"22,100",UN,410.00 ,209,"55,901.65",2308.37,0,0
2017,2,1000 100,7129090,#NAME?,France,,,246.30 ,209.38,"167,026.18",6897.09,0,0
2017,5,1000 100,69119000,#NAME?,Germany,,,210.00 ,210,"5,542.96",228.89,0,0
2017,6,1000 100,69111000,"Tableware and kitchenware, of porcelain or china",United States,,,210.00 ,210,"9,447.47",390.12,0,0
2017,10,3052 505,64029900,#NAME?,Hong Kong,420,2UN,416.00 ,210,"181,052.58",7476.29,0,0
2017,2,1000 100,63079000,#NAME?,Netherlands,9,UN,210.00 ,210,"9,000.00",371.64,0,0
2017,7,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,Norway,,,254.00 ,210,"33,285.52",1374.47,0,0
2017,10,1000 100,11081200,Maize (corn) starch,United States,,,220.00 ,210,"9,926.91",409.92,0,0
2017,10,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Switzerland,,,240.00 ,210,"18,551.72",766.07,0,0
2017,9,1000 100,11031900,"Groats and meal of other cereals, nes",United States,,,235.00 ,210,"20,856.70",861.25,0,0
2017,5,1000 100,9062000,"Cinnamon and cinnamon-tree flowers, crushed or ground",Djibouti,,,241.00 ,210,"45,571.14",1881.79,0,0
2017,8,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Nigeria,,,213.50 ,210,"36,770.95",1518.4,0,0
2017,3,1000 100,5100090,"--- OTHER AMBERGIS , CASTOREN ,CIVET AND MUSK;CANTHARIDES;BILE ...GLANDS","Korea, Republic of",,,289.00 ,210,"3,468,664.08",143233.2,0,0
2017,1,1000 100,41071100,"LEATHER-FURTHER PREPARED...WHOLE HIDES AND SKINS :FULL GRAINS ,UNSPLIT.",China,,,212.00 ,210.4,"51,168.69",2112.93,0,0
2017,8,1000 100,75089000,#NAME?,United States,,,254.00 ,211,"125,627.25",5187.59,0,0
2017,4,1000 100,6031100,#NAME?,"Korea, Republic of",,,240.00 ,211.2,"26,637.48",1099.95,0,0
2017,5,1071 100,6031100,#NAME?,Algeria,,,240.00 ,211.2,"19,171.34",791.65,0,0
2017,3,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,"Korea, Republic of",,,216.00 ,211.5,"337,231.23",13925.45,0,0
2017,9,1000 100,69120010,#NAME?,Netherlands,,,227.00 ,212,"6,544.52",270.25,0,0
2017,1,1000 100,7069090,#NAME?,Djibouti,,,242.00 ,212,"7,133.22",294.56,0,0
2017,2,1000 100,7031000,"Onions and shallots, fresh or chilled",United States,,,217.00 ,212.4,"48,451.20",2000.72,0,0
2017,6,1000 100,9109900,"Other spices, nes",United Kingdom,,,225.00 ,212.5,"7,883.48",325.54,0,0
2017,7,1000 100,8101000,"Strawberries, fresh",Oman,,,315.00 ,212.5,"13,398.09",553.25,0,0
2017,6,1071 100,6031100,#NAME?,Ghana,,,243.00 ,213.84,"19,209.30",793.22,0,0
2017,12,1000 100,7129090,#NAME?,Belgium,,,252.30 ,214.46,"206,045.43",8508.33,0,0
2017,5,3052 505,41079200,OTHER LEATHER FURTHER PREPARED INCLUDING SIDES..GRAINS SPLIT,Viet Nam,,,217.80 ,214.6,"184,224.61",7607.27,0,0
2017,6,1000 100,60069000,#NAME?,United States,"1,824",M,247.00 ,214.7,"42,806.84",1767.64,0,0
2017,2,1071 100,6031100,#NAME?,Kazakstan,,,244.00 ,214.72,"18,947.58",782.41,0,0
2017,10,1000 100,6031100,#NAME?,South Africa,,,244.00 ,214.72,"19,588.01",808.86,0,0
2017,9,1000 100,87089900,#NAME?,Germany,,,225.00 ,215,"18,144.94",749.27,0,0
2017,4,1000 100,71022900,#NAME?,United Kingdom,142,KT,277.00 ,215,"11,576.82",478.05,0,0
2017,11,1000 100,71179010,---IMITATION JEWELERY ;HAND MADE;NES,Saudi Arabia,,,234.10 ,215.21,"135,132.83",5580.1,0,0
2017,5,3052 505,64039900,#NAME?,Israel,360,2UN,342.00 ,216,"99,874.94",4124.18,0,0
2017,8,1000 100,46021910,#NAME?,Israel,,,240.00 ,216,"29,061.12",1200.03,0,0
2017,9,1000 100,46021910,#NAME?,Germany,,,247.00 ,216,"51,070.66",2108.89,0,0
2017,11,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Germany,,,225.00 ,216,"242,669.42",10020.66,0,0
2017,7,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",Canada,,,306.00 ,216,"28,345.22",1170.47,0,0
2017,9,1000 100,11043090,#NAME?,Australia,,,216.00 ,216,"5,796.94",239.38,0,0
2017,11,3052 505,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",United States,"1,593",UN,305.50 ,216.4,"409,337.40",16902.96,0,0
2017,4,1071 100,6031100,#NAME?,Spain,,,246.00 ,216.48,"19,212.69",793.36,0,0
2017,11,1071 100,6031100,#NAME?,Canada,,,246.00 ,216.48,"22,924.35",946.63,0,0
2017,3,1000 100,49011000,#NAME?,Israel,,,252.65 ,216.56,"29,249.64",1207.82,0,0
2017,3,1000 100,7129090,#NAME?,Spain,,,255.00 ,216.75,"174,040.24",7186.73,0,0
2017,4,3052 505,61059000,"-MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",United States,708,UN,238.00 ,217,"23,607.79",974.85,0,0
2017,5,1000 100,6031100,#NAME?,Netherlands,,,247.14 ,217.48,"19,428.89",802.29,0,0
2017,5,1071 100,6031100,#NAME?,Russian Federation,,,248.00 ,218.24,"19,461.77",803.64,0,0
2017,12,1000 100,71081300,#NAME?,Switzerland,,,251.70 ,218.69,"204,342,740.74",8438022.24,0,0
2017,10,1000 101,30023000,#NAME?,Mali,"1,000,000",LTR,221.00 ,219,"1,085,121.16",44808.43,0,0
2017,2,1000 100,7129090,#NAME?,United States,,,222.00 ,219,"49,956.74",2062.89,0,0
2017,9,1000 100,4051000,Butter,Australia,,,221.00 ,219,"49,886.68",2059.99,0,0
2017,12,1000 100,2041000,Fresh or chilled lamb carcasses and half carcasses,Saudi Arabia,,,223.00 ,219,"35,198.05",1453.45,0,0
2017,8,1000 100,69111000,"Tableware and kitchenware, of porcelain or china",United States,,,220.00 ,220,"17,061.69",704.54,0,0
2017,4,1000 100,46021190,#NAME?,Canada,"6,600",UN,230.00 ,220,"30,391.28",1254.96,0,0
2017,6,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Myanmar,,,224.00 ,220,"216,660.24",8946.65,0,0
2017,7,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",United Arab Emirates,,,305.00 ,220,"24,457.54",1009.94,0,0
2017,3,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Netherlands,,,285.00 ,220,"15,585.98",643.6,0,0
2017,8,1000 100,7104000,"Sweet corn, frozen",Djibouti,,,240.00 ,220,"11,364.82",469.29,0,0
2017,2,1000 100,6031100,#NAME?,Slovenia,,,250.00 ,220,"19,404.02",801.26,0,0
2017,9,1000 100,6031100,#NAME?,Russian Federation,,,250.00 ,220,"19,998.48",825.81,0,0
2017,11,1000 100,5100090,"--- OTHER AMBERGIS , CASTOREN ,CIVET AND MUSK;CANTHARIDES;BILE ...GLANDS",France,,,330.00 ,220,"3,364,887.06",138947.89,0,0
2017,10,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Lebanon,"81,350",UN,240.00 ,221,"142,784.29",5896.06,0,0
2017,5,1000 100,7129090,#NAME?,Indonesia,,,260.50 ,221.42,"179,172.55",7398.66,0,0
2017,3,1000 100,35069900,#NAME?,South Sudan,,,222.00 ,222,"6,782.39",280.07,0,0
2017,3,1000 100,7069090,#NAME?,Djibouti,,,252.00 ,222,"8,268.46",341.43,0,0
2017,3,1000 100,7129090,#NAME?,Morocco,,,262.00 ,222.7,"178,546.25",7372.8,0,0
2017,2,3052 505,41139000,#NAME?,Hong Kong,,,227.00 ,223,"108,104.03",4463.99,0,0
2017,2,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Angola,"3,000",UN,255.00 ,224.4,"37,231.78",1537.43,0,0
2017,2,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,United Arab Emirates,"3,000",UN,255.00 ,224.4,"29,201.40",1205.83,0,0
2017,9,1000 100,94036000,#NAME?,United States,45,UN,234.00 ,225,"10,595.25",437.51,0,0
2017,8,1000 100,69120010,#NAME?,Saudi Arabia,,,375.00 ,225,"39,979.11",1650.88,0,0
2017,9,1000 100,19059020,#NAME?,Australia,,,225.00 ,225,"8,176.98",337.66,0,0
2017,10,1000 100,12075000,#NAME?,United States,,,247.00 ,225,"57,467.35",2373.03,0,0
2017,2,1000 100,11062000,"Flour, meal and powder of sago or of roots or tubers of 0714",Australia,,,238.00 ,225,"14,371.11",593.43,0,0
2017,11,1000 100,11062000,"Flour, meal and powder of sago or of roots or tubers of 0714",Canada,,,250.00 ,225,"16,380.30",676.4,0,0
2017,7,1000 100,11029000,"Other cereal flour, nes",Germany,,,250.00 ,225,"12,175.78",502.78,0,0
2017,3,1000 100,8043000,"Pineapples, fresh or dried",United Arab Emirates,,,250.50 ,225,"5,374.62",221.94,0,0
2017,6,1000 100,7132000,"Dried chickpeas, shelled",Canada,,,227.00 ,225,"29,540.27",1219.82,0,0
2017,1,1000 100,7129090,#NAME?,Lao People's Democratic Republic,,,265.00 ,225.25,"178,987.22",7391,0,0
2017,9,1000 100,7129090,#NAME?,Spain,,,265.00 ,225.25,"185,802.41",7672.43,0,0
2017,5,1000 100,8043000,"Pineapples, fresh or dried",United Arab Emirates,,,243.98 ,225.28,"5,463.15",225.59,0,0
2017,5,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,"Korea, Republic of",,,236.50 ,225.5,"283,535.45",11708.16,0,0
2017,5,1000 100,7081000,"Peas, fresh or chilled",Germany,,,406.08 ,225.6,"10,311.18",425.78,0,0
2017,1,1000 100,62044200,#NAME?,Israel,890,UN,240.00 ,226,"116,211.80",4798.79,0,0
2017,12,1000 100,57011000,#NAME?,Finland,9,M2,228.00 ,228,"29,478.39",1217.27,0,0
2017,2,1000 100,44201010,#NAME?,Australia,,,241.00 ,228,"37,967.12",1567.79,0,0
2017,2,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,Norway,,,308.50 ,228,"38,218.84",1578.19,0,0
2017,9,1000 100,6031100,#NAME?,Qatar,,,260.71 ,229.42,"19,342.30",798.71,0,0
2017,2,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Viet Nam,,,231.75 ,229.6,"152,864.45",6312.3,0,0
2017,10,1000 100,69039000,#NAME?,United States,,,349.00 ,229.65,"85,846.46",3544.9,0,0
2017,2,1000 100,96020090,#NAME?,Uganda,"3,500,000",UN,290.00 ,230,"173,450.81",7162.39,0,0
2017,10,1000 100,70109000,#NAME?,Italy,552,UN,230.00 ,230,652.33,26.94,0,0
2017,5,3052 506,62052000,MEN'S OR BOYS' SHIRTS OF COTTON.,United States,"1,150",UN,345.00 ,230,"142,951.09",5902.95,0,0
2017,11,1000 100,11041900,"Rolled or flaked grains of other cereals, nes",United States,,,250.50 ,230,"33,096.81",1366.68,0,0
2017,7,1000 100,9041200,"Pepper, crushed or ground",Switzerland,,,257.50 ,230,"27,749.34",1145.87,0,0
2017,12,1000 100,7020000,Tomatoes fresh or chilled,Nigeria,,,291.14 ,230,"6,729.61",277.89,0,0
2017,10,1000 100,6031100,#NAME?,China,,,261.50 ,230.12,"23,880.54",986.11,0,0
2017,12,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Slovakia,,,235.50 ,230.5,"468,630.79",19351.39,0,0
2017,11,1000 100,69111000,"Tableware and kitchenware, of porcelain or china",United States,,,231.00 ,231,"24,710.38",1020.38,0,0
2017,6,1000 100,96020090,#NAME?,South Africa,"2,500,000",UN,296.00 ,232,"145,139.06",5993.3,0,0
2017,9,1071 100,6021000,UNROOTED CUTTINGS AND SLIPS,Uganda,"154,050",UN,320.00 ,232,"43,571.65",1799.22,0,0
2017,12,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,United States,"116,004",UN,336.00 ,232,"200,248.70",8268.97,0,0
2017,6,1000 100,7129090,#NAME?,Myanmar,,,273.00 ,232.05,"188,719.68",7792.89,0,0
2017,12,3052 505,64039900,#NAME?,United States,310,2UN,255.00 ,235,"44,331.44",1830.6,0,0
2017,3,1000 100,11062000,"Flour, meal and powder of sago or of roots or tubers of 0714",Norway,,,317.00 ,235,"39,458.88",1629.39,0,0
2017,4,1000 100,9041200,"Pepper, crushed or ground",Switzerland,,,315.00 ,235,"55,672.10",2298.89,0,0
2017,7,1000 100,8071900,"Melons, fresh, (excl.watermelons)",Djibouti,,,280.00 ,235,548.88,22.67,0,0
2017,4,1000 100,96034000,"-PAINT, DISTEMPER, VARNISH OR SIMILAR BRUSHES; PAINT PADS AND ROLLERS",South Sudan,82,UN,236.00 ,236,"12,329.37",509.12,0,0
2017,2,1000 100,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Turkey,,,243.00 ,236,"135,156.94",5581.1,0,0
2017,12,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Italy,,,245.00 ,237,"163,694.96",6759.53,0,0
2017,1,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Lebanon,"100,000",UN,246.00 ,237,"88,318.75",3646.99,0,0
2017,8,1000 100,7129090,#NAME?,Spain,,,279.20 ,237.32,"194,776.21",8042.99,0,0
2017,7,1071 100,6031100,#NAME?,Bahrain,,,270.00 ,237.6,"21,435.03",885.13,0,0
2017,6,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Kenya,,,244.00 ,238,"152,349.29",6291.03,0,0
2017,2,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,United States,"113,060",UN,386.00 ,238,"115,718.06",4778.4,0,0
2017,6,1000 100,6031900,#NAME?,Norway,,,270.66 ,238.18,"21,579.15",891.08,0,0
2017,12,1000 100,9041100,Dried pepper (excl. crushed or ground),Saudi Arabia,,,363.41 ,238.41,"32,740.36",1351.96,0,0
2017,12,3052 505,62069000,"WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF OTHER TEXTILES MATERIALS",United States,684,UN,258.00 ,239,"20,643.90",852.46,0,0
2017,6,1071 100,6031900,#NAME?,Oman,,,272.00 ,239.36,"21,462.85",886.28,0,0
2017,9,1000 100,63053900,#NAME?,Djibouti,,,239.70 ,239.7,"13,731.00",567,0,0
2017,3,1000 100,94034000,#NAME?,United Kingdom,2,UN,280.00 ,240,"22,711.48",937.84,0,0
2017,6,1000 100,71131110,"---hand made of silver ,whether or not plated or clad with other precious metal:",Canada,,,300.00 ,240,"40,530.23",1673.63,0,0
2017,1,1000 100,70133700,#NAME?,United Arab Emirates,120,UN,300.00 ,240,"2,718.18",112.24,0,0
2017,10,1000 100,69120010,#NAME?,Israel,,,400.00 ,240,"16,323.54",674.06,0,0
2017,8,3052 505,42022900,#NAME?,Canada,415,UN,260.00 ,240,"242,664.39",10020.46,0,0
2017,9,1000 100,19059090,#NAME?,United Kingdom,,,280.00 ,240,"39,119.42",1615.38,0,0
2017,12,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,Norway,,,302.00 ,240,"50,040.87",2066.36,0,0
2017,6,1000 100,15159010,#NAME?,United Arab Emirates,,,240.00 ,240,"41,879.70",1729.36,0,0
2017,3,1000 100,12060000,Sunflower seeds,United States,,,445.00 ,240,"20,276.17",837.27,0,0
2017,2,1000 100,9109900,"Other spices, nes",United Kingdom,,,312.00 ,240,"14,241.74",588.09,0,0
2017,12,3052 505,9012100,"Roasted coffee, not decaffeinated",United States,,,269.00 ,240,"79,434.99",3280.15,0,0
2017,7,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Turkey,,,243.00 ,240,"39,299.47",1622.81,0,0
2017,8,1000 100,8101000,"Strawberries, fresh",Djibouti,,,280.00 ,240,"27,620.25",1140.54,0,0
2017,2,1071 100,8044000,"Avocados, fresh or dried",Somalia,,,300.00 ,240,"1,913.93",79.03,0,0
2017,3,1000 100,7051900,"Lettuce, fresh or chilled, (excl. cabbage lettuce)",Djibouti,,,300.00 ,240,661.49,27.32,0,0
2017,4,1000 435,7032000,"Garlic, fresh or chilled",Sudan,,,246.00 ,240,"6,000.00",247.76,0,0
2017,6,1000 435,7032000,"Garlic, fresh or chilled",Sudan,,,246.00 ,240,"6,000.00",247.76,0,0
2017,12,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Spain,"86,500",UN,260.00 ,240,"153,951.57",6357.2,0,0
2017,12,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Italy,,,247.00 ,241,"281,288.15",11615.37,0,0
2017,2,3052 505,62071900,"MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF TEXTILE MATERIALS, NES",United States,480,UN,261.50 ,241.5,"13,671.06",564.53,0,0
2017,6,1000 100,64051000,#NAME?,United States,389,2UN,265.50 ,242,"149,825.95",6186.83,0,0
2017,5,1000 100,7129090,#NAME?,"Korea, Democratic People's Rep. of",,,284.80 ,242.08,"195,817.09",8085.97,0,0
2017,2,1000 100,62052000,MEN'S OR BOYS' SHIRTS OF COTTON.,United States,"1,898",UN,254.30 ,242.55,"1,549,768.79",63995.34,0,0
2017,2,1000 100,62044200,#NAME?,United States,"1,449",UN,254.10 ,242.55,"1,594,223.63",65831.04,0,0
2017,2,1000 100,61071100,"--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED",United States,490,UN,254.10 ,242.55,"374,776.11",15475.81,0,0
2017,8,3052 505,41142000,PATENT LEATHER AND PATENT LAMINATED LEATHER ;METALLISED LEATHER,China,,,244.98 ,242.73,"204,235.88",8433.61,0,0
2017,7,3052 505,61112000,"-Babies' garments, etc, of cotton, knitted or crocheted",Malaysia,"2,856",UN,301.14 ,243.29,"20,320.55",839.11,0,0
2017,4,1000 100,69139010,#NAME?,United Kingdom,,,325.00 ,244,"23,460.38",968.76,0,0
2017,5,1000 100,6031100,#NAME?,Qatar,,,277.62 ,244.3,"21,844.99",902.06,0,0
2017,4,1000 100,6031900,#NAME?,United Kingdom,,,278.00 ,244.64,"21,803.63",900.35,0,0
2017,12,1000 100,94018000,#NAME?,United States,60,UN,290.00 ,245,"33,091.13",1366.45,0,0
2017,6,1000 100,52021000,#NAME?,Djibouti,,,250.00 ,245,"3,297.58",136.17,0,0
2017,7,1000 100,41139000,#NAME?,Viet Nam,,,252.00 ,245,"64,652.96",2669.75,0,0
2017,1,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Hungary,,,272.00 ,245,"353,444.05",14594.93,0,0
2017,3,1000 100,11029000,"Other cereal flour, nes",Netherlands,,,305.00 ,245,"21,197.46",875.32,0,0
2017,10,1071 100,6021000,UNROOTED CUTTINGS AND SLIPS,Uganda,"162,340",UN,328.00 ,245,"48,473.06",2001.62,0,0
2017,9,1000 100,61051000,"-MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED",Canada,"1,300",UN,285.00 ,245.5,"86,082.21",3554.63,0,0
2017,10,1000 100,7104000,"Sweet corn, frozen",Djibouti,,,290.00 ,246,"14,007.20",578.41,0,0
2017,4,1000 100,6031100,#NAME?,Nigeria,,,279.99 ,246.39,"21,052.02",869.31,0,0
2017,8,1000 100,6031100,#NAME?,Qatar,,,280.38 ,246.73,"23,246.87",959.94,0,0
2017,4,1000 100,2044100,Frozen sheep carcasses and half carcasses (excl.lamb),United Arab Emirates,,,250.00 ,247,"32,161.55",1328.06,0,0
